"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"H002_batch3_repeated_stress"
"07/03/2026 09:44:30:989 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","human-regime-bias-mean","ai-regime-bias-mean","ai-proportion","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais"
"41","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","141","15.190050799039952","83.60813592653142","0.4644896440362857","87.7640310549846","64.05981606074975","0.48757795030547","0.3558878670041653","2654.2696616232442","2675.3692333029107","2569.8713749045814","1.0410518049379982","1482.2315177170528","670.7064043194811","4728.331971307336","0.14184841681791596","0.025107303790187885","1","1","1","1","1","1","100","0.08598934435780398","80","20"
"42","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","0","22.989066037555062","92.49468243356573","0.5138593468531429","93.95656974920186","86.75812103180152","0.5219809430511214","0.48198956128778625","10363.258348966709","10448.554574157624","10022.073448203035","1.042554180844789","1489.0636659210973","695.11428464245","4664.8611910356885","0.14901071139656377","0.015670975477928284","1","1","1","1","1","1","100","0.08698379676794318","80","20"
"43","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","61","11.11222801469097","87.89970162102294","0.4883316756723497","87.48733635917016","89.66449344584495","0.48604075755094533","0.4981360746991386","1253.1961125889356","1257.2361930547113","1237.0357907258326","1.0163296830053934","1290.9810149604343","676.2312819149909","3749.979947142206","0.18032930614211282","0.01865216672020087","0.5855079204805772","0.5855079204805772","0.5402665042883721","0.5021307417259568","0.5048241287031406","0.49135719381722165","100","0.07372604202584226","80","20"
"46","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","0","8.984870488489292","76.29453739074141","0.4238585410596745","76.47353798576088","70.81840003844557","0.4248529888097827","0.3934355557691421","760.1214559436135","764.7369532470816","741.6594667297423","1.0311160142256346","1372.8447528957506","854.4943689796977","3446.246288559962","0.2479493040924693","0.02170452865384731","0.2203678813933456","0.2203678813933456","0.19951342620273824","0.17341430396240906","0.17649130216472084","0.1611063111531615","100","0.09123189417574841","80","20"
"45","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","0","17.939217687538772","83.63419940806561","0.46463444115592006","87.97338080587124","66.15406847354207","0.4887410044770625","0.3675226026307893","3142.8463207563573","3177.9563143302316","3002.4063464608616","1.0584697564592824","1547.4715295578756","668.2999086482508","5064.1580131963765","0.1319666382657827","0.025046558094160343","1","1","1","1","1","1","100","0.08883172499204352","80","20"
"44","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","36","14.57505363366981","80.20209638047501","0.44556720211375006","80.38258409781123","78.78328251576104","0.4465699116545068","0.4376849028653391","954.2576645662365","962.1522018336376","922.6795154966333","1.0427804949324773","1448.8249263653552","768.6400357555219","4169.564488804688","0.18434540053747256","0.023281414938395306","0.3650518715948721","0.3650518715948721","0.3232797470240908","0.3028384430441577","0.30810146788909176","0.281786343664422","100","0.09124981581100884","80","20"
"47","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","21","18.644427436665822","84.95710983854872","0.4719839435474929","87.15408027354064","73.03239288311696","0.4841893348530036","0.40573551601731644","967.7190149382102","976.2345164774813","933.6570087811244","1.045602943367759","1216.9922592928651","670.8988412837441","3401.3659313293524","0.1972439469403215","0.022946007009479574","0.36411327478672484","0.36411327478672484","0.33606644211525427","0.31181267662547335","0.3174896776516542","0.2891046725207496","100","0.07533827573370762","80","20"
"48","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","0","10.540691671262636","91.36412355788518","0.5075784642104733","89.2840695503639","83.39360741673485","0.49602260861313274","0.4632978189818603","641.7572007333331","645.6699511959525","626.1061988828557","1.0312466995982532","1301.7576872805846","845.5064827997321","3126.7625052039957","0.2704095630520457","0.02283137664486845","0.130499393210455","0.12702202278055968","0.130499393210455","0.09450480048888879","0.09711330079730171","0.08407079925523696","100","0.08463721451671066","80","20"
"49","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","0","24.227290013207323","85.89613497369295","0.47720074985384975","82.27101088505306","100.17555939456778","0.4570611715836281","0.5565308855253766","5495.540850782226","5530.14854933736","5357.110056561694","1.0323007164214812","1043.5213053751975","788.3091053794653","2064.370105358126","0.38186423225825095","0.01753583761509314","1","1","1","1","1","1","100","0.08814268661197683","80","20"
"50","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","61","29.09142866466769","78.49758255114925","0.43609768083971806","76.54204417818187","72.712380134384","0.42523357876767703","0.40395766741324446","5024.601369133228","5067.703593490483","4852.192471704211","1.0444152046818087","1502.1961174615215","734.5246911570656","4572.881822679347","0.16062621332442217","0.015189542369228759","1","1","1","1","1","1","100","0.08867309352074491","80","20"
"51","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","11","14.586213460094527","66.96061998042457","0.37200344433569205","67.71841390747107","60.8095630233914","0.37621341059706154","0.3378309056855078","904.2272399158196","913.0909691414721","868.7723230132099","1.051012958118359","1345.3852036842802","906.8650069754273","3099.4659905196945","0.29258750047564513","0.022553818888477517","0.33768708398498437","0.33768708398498437","0.2831931218153239","0.2694848266105465","0.27539397942764826","0.24584821534213988","100","0.07462060145095963","80","20"
"52","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","85","26.80375868060011","93.67539734384158","0.5204188741324532","98.21277114105176","76.8462747713524","0.5456265063391764","0.42692374872973554","6306.064808554986","6341.493676439324","6164.349337017635","1.0287369079422408","1452.6033114110062","795.8446661465471","4079.6378924688447","0.19507728066152744","0.019084265957029833","1","1","1","1","1","1","100","0.08147075923651553","80","20"
"53","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","75","22.283191309734192","85.91768517406886","0.47732047318927145","89.85291433086329","69.98776036791065","0.4991828573936849","0.38882089093283695","9094.046931705461","9164.549774868636","8812.035559052758","1.0400037214391098","1222.7215826481909","613.2386092734486","3660.653476147162","0.1675216223740692","0.017608843323914103","1","1","1","1","1","1","100","0.08441959474329999","80","20"
"54","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","61","19.454884205640013","99.92343493907043","0.5551301941059469","102.07842103030718","90.10331269298916","0.5671023390572622","0.5005739594054953","1183.5309893366748","1192.923633016782","1145.9604146162449","1.0409815363615889","1056.1611182119982","633.3319171774142","2747.4779223503347","0.2305139240702721","0.027306779822633187","0.5341806075564367","0.5226953091971376","0.5341806075564367","0.4556873262244496","0.46194908867785445","0.43064027641082997","100","0.08872587523397504","80","20"
"55","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","0","17.019846341727188","101.99154096488017","0.566619672027112","106.5628381865464","83.99249867788673","0.5920157677030355","0.4666249926549263","1285.4211998378482","1296.566671890808","1240.8393116260077","1.0449110209054988","1490.4283191222075","746.4830577981741","4466.209364418343","0.16714018463740163","0.018971797045974848","0.5802386365629588","0.5802386365629588","0.5327330122450035","0.5236141332252316","0.5310444479272053","0.4938928744173383","100","0.08444655792065539","80","20"
"56","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","0","14.999245724154036","90.27334675342568","0.5015185930745871","90.52523793424683","88.58745361757119","0.5029179885235935","0.4921525200976177","646.8196221044054","652.1644618636162","625.4402630675636","1.0427286191409868","1409.1041733248298","856.0585088377964","3621.286831272964","0.23639621734599592","0.026084277938236644","0.14514916754816554","0.14514916754816554","0.13847130458086038","0.09787974806960378","0.10144297457574418","0.08362684204504237","100","0.08443366545649263","80","20"
"58","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","146","22.831346755604343","85.57184390554546","0.4753991328085859","85.89075344136482","74.80260290533332","0.4771708524520268","0.41557001614074063","5648.050013261748","5694.422626067261","5462.559562039693","1.042445864689298","1320.9681699580078","665.2935416483676","3943.6666831965717","0.16869923223559755","0.017517074769446417","1","1","1","1","1","1","100","0.07794888791892428","80","20"
"57","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","66","28.80781661946652","80.95908004099999","0.4497726668944444","80.35606474768952","72.3008037085679","0.44642258193160844","0.4016711317142661","1243.098864893314","1256.5535545095088","1189.2801064285359","1.0565665293796922","1455.8005584622763","739.4497238702409","4321.2038968304205","0.1711212295287948","0.023514563176423975","0.577155463099118","0.577155463099118","0.5278071907062637","0.49539924326220935","0.5043690363396723","0.4595200709523574","100","0.08179569377403904","80","20"
"59","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","0","12.071783399232388","83.61813925325292","0.4645452180736273","86.42015986848584","73.44573765573102","0.48011199926936576","0.40803187586517237","964.7223371014959","972.486603792751","933.6652703364731","1.0415794982309747","1391.0495756442972","742.3777705802978","3985.7367959002972","0.18625860376528194","0.01944293578902312","0.35635205840638595","0.35635205840638595","0.3314200422949702","0.309814891400997","0.3149910691951673","0.28911018022431545","100","0.06924263298667699","80","20"
"60","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.2","3000","0","22.288813814193944","81.39151993755667","0.4521751107642037","79.43887898479838","88.4989637829357","0.4413271054711021","0.49166090990519834","1687.5865507751157","1702.6500714682352","1627.3324680026362","1.0462828616441495","1222.1246508507904","797.8592253943294","2919.1863526766338","0.2733156191494126","0.017813931367494096","0.8675106058068865","0.8675106058068865","0.801759792092405","0.7917243671834099","0.8017667143121567","0.7515549786684244","100","0.07139252230554986","80","20"
"61","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","11","17.321956943305835","62.35035880015179","0.34639088222306547","69.05196772141811","55.002391110164545","0.38362204289676727","0.3055688395009141","980.5130375532516","1003.0574355445133","957.9686395619896","1.0470670897986178","1734.8856878641484","703.8870079272654","2765.8843678010294","0.2544889497628851","0.02669533725390494","0.38336002345512254","0.3767069477978492","0.38336002345512254","0.32034202503550113","0.3353716236963423","0.3053124263746599","100","0.08084995826824669","50","50"
"62","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","149","29.332235527470885","67.79094292905147","0.3766163496058415","78.88585900845561","56.89457882956478","0.43825477226919785","0.3160809934975821","5082.666892804338","5185.0409115839975","4980.292874024677","1.0411116459891765","2448.9350928681924","841.6562551732039","4056.213930563182","0.20749799433195698","0.024306101559931514","1","1","1","1","1","1","100","0.0891800062392173","50","50"
"63","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","54","18.327956785873738","106.92769082905315","0.594042726828073","100.03116034265915","112.08900892881411","0.5557286685703287","0.6227167162711895","1500.0122558769683","1528.7877914740934","1471.2367202798437","1.0391174787856727","2255.7872773254026","734.601006098928","3776.9735485518772","0.1944946123280583","0.023254292758490225","0.7588341846913194","0.7588341846913194","0.7242149244078867","0.6666748372513125","0.6858585276493957","0.647491146853229","100","0.09246264292297225","50","50"
"64","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","114","25.11553186573036","96.3584188302401","0.5353245490568894","94.77458806044335","98.60099894526286","0.5265254892246852","0.5477833274736825","3532.500104991441","3603.368131797783","3461.632078185097","1.040944863697645","2371.496228287918","859.6780995033319","3883.314357072505","0.2213774164168912","0.02183879231417052","1","1","1","1","1","1","100","0.08117258845328962","50","50"
"67","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","13.098082209827794","92.73809742892703","0.515211652382928","91.45898873729608","88.16316403218848","0.5081054929849782","0.48979535573438043","780.9826234473356","792.9711273467896","768.9941195478818","1.031179702405273","2653.2719736746717","1003.9204110642339","4302.623536285109","0.23332750416064046","0.022167784478053898","0.22748090971704946","0.22748090971704946","0.21919598083576178","0.18732174896489043","0.1953140848978598","0.17932941303192115","100","0.08067615155373209","50","50"
"65","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","20","11.726210069186834","93.45894801657893","0.519216377869883","95.30369900939526","91.25125551640971","0.5294649944966403","0.5069514195356095","823.0796771106418","839.5528954824696","806.6064587388137","1.0408457388193617","2135.3466837070328","695.4675780675046","3575.225789346562","0.19452409974772925","0.024092410758640215","0.26715376687497056","0.26715376687497056","0.25685937421224503","0.21538645140709436","0.2263685969883132","0.2044043058258757","100","0.08139517762184727","50","50"
"66","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","26","15.54932322446129","77.31145683100793","0.4295080935055996","87.795801015862","65.44307887908883","0.4877544500881222","0.3635726604393824","847.8724507832293","867.1700536020487","828.5748479644097","1.0465802283673675","2588.366166485182","961.6255712423521","4215.1067617280105","0.22813789201584245","0.026399753369923618","0.29955956715196946","0.29955956715196946","0.2881534262203536","0.23191496718881946","0.24478003573469906","0.2190498986429398","100","0.08860416826891733","50","50"
"68","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","66","15.446586236385158","110.58978201927816","0.6143876778848787","105.49187217991035","114.51275810692636","0.5860659565550574","0.6361819894829241","2432.6761381211163","2491.3035773323045","2374.048698909925","1.0493902582858636","2244.774006464704","796.3355335180621","3693.2124794113456","0.21562136973093637","0.022899191949540043","1","1","1","1","1","1","100","0.08013874327079584","50","50"
"69","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","12.972994926393056","66.74318073896772","0.37079544854982066","65.86336667571625","65.89920382802207","0.36590759264286804","0.3661066879334559","1264.2863805552465","1296.52270883898","1232.0500522715145","1.0523295757738074","2130.7171596884173","665.5258478791795","3595.908471497655","0.18507863955780704","0.02089722496247015","0.5678448405181505","0.5678448405181505","0.5436645191476931","0.509524253703498","0.5310151392259863","0.4880333681810097","100","0.08075628738243736","50","50"
"70","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","13.603327180594604","73.25950536511598","0.40699725202842213","83.02562497142222","62.94251355553388","0.4612534720634568","0.3496806308640771","897.2470366420525","911.6936727492634","882.8004005348415","1.0327291109031185","2001.5671823826065","843.9619235973811","3159.1724411678324","0.2671465199555232","0.022705389864256853","0.31883772564468693","0.31443086691584743","0.31883772564468693","0.26483135776136846","0.274462448499509","0.25520026702322757","100","0.09374050009821211","50","50"
"71","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","23.809163785053357","63.095671388944446","0.35053150771635805","70.86290332496925","52.2888383001491","0.39368279624982916","0.29049354611193945","761.8452540072499","780.3498237289314","743.3406842855684","1.049787587610562","2586.0130946184786","743.3013733469459","4428.724815890013","0.1678364324376224","0.02661925459246084","0.23154141097024786","0.23154141097024786","0.21167338139713707","0.17456350267149992","0.18689988248595418","0.16222712285704552","100","0.07181805859201204","50","50"
"72","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","5","28.762893094147415","79.71637268069217","0.4428687371149565","87.69683195106195","71.56930313891867","0.4872046219503442","0.39760723966065925","5386.642262739785","5528.620711660301","5244.663813819268","1.0541420590377655","2834.3850654391194","906.4608806530235","4762.309250225216","0.19034061692027998","0.02745588661802989","1","1","1","1","1","1","100","0.08948755278372533","50","50"
"73","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","126","30.398011916398545","85.61073646951112","0.4756152026083951","86.95669748154756","84.12416012558829","0.48309276378637533","0.4673564451421572","5518.666616859746","5608.088407572728","5429.244826146767","1.0329407840598137","2080.160284892034","704.3864442301824","3455.9341255538857","0.20381940703724774","0.018896289816169753","1","1","1","1","1","1","100","0.0978650332819002","50","50"
"74","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","51","19.461396777437784","104.45755772012872","0.5803197651118263","94.10565060165618","114.28994538981138","0.522809170009201","0.6349441410545077","1237.4890137057491","1266.1056528726035","1208.8723745388954","1.0473443512641596","2296.1454420810546","818.975196374753","3773.315687787358","0.21704391154586736","0.024826296616118793","0.5642316306750808","0.5642316306750808","0.5464402136644929","0.4916593424704996","0.5107371019150689","0.47258158302593034","100","0.08075296661272215","50","50"
"75","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","4","31.41765521391106","94.95241201846426","0.5275134001025792","87.48008105073268","101.69027894940952","0.48600045028184824","0.5649459941633862","7872.512898233702","7991.37477445215","7753.651022015248","1.0306595888520036","2020.0842237391523","735.4635755959093","3304.7048718823958","0.22255045582239275","0.019153882023150492","1","1","1","1","1","1","100","0.08466458452553163","50","50"
"76","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","10.066722106339412","97.30820906121127","0.5406011614511738","89.64524703493207","104.36002387049778","0.49802915019406707","0.5797779103916544","636.3613834167649","654.4447441496646","618.2780226838643","1.0584958871881058","2410.676951777711","639.6230200567912","4181.7308834986325","0.1529565239553753","0.029147368313428457","0.14253699393139155","0.14253699393139155","0.12518571556501584","0.09090758894450969","0.10296316276644317","0.07885201512257614","100","0.09867865441027178","50","50"
"77","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","14.897098091095373","73.76996055977466","0.40983311422097035","81.30381481033463","63.70818852698771","0.4516878600574146","0.3539343807054873","869.3157588126124","888.2474671567275","850.3840504684968","1.0445250786010989","3069.984140130791","840.9078405572409","5299.060439704339","0.1586899885603416","0.02415584150125083","0.29928427204876484","0.29928427204876484","0.2956971155592286","0.24621050587507484","0.2588316447711518","0.2335893669789979","100","0.08222767438013039","50","50"
"78","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","5","13.070194171560559","88.79739698713709","0.49331887215076164","83.74089845304235","93.8776627403199","0.46522721362801306","0.521542570779555","775.8036691219128","793.4457452149082","758.1615930289174","1.0465390920753819","2418.4864873287147","788.6567850683123","4048.3161895891158","0.19481106418922217","0.024550913695769783","0.2233456947662925","0.2233456947662925","0.215461833511828","0.183869112747942","0.19563049680993905","0.172107728685945","100","0.08175682857818957","50","50"
"79","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","6","28.938785479712678","79.10053951628848","0.4394474417571582","63.75008002482884","94.42771751497173","0.3541671112490491","0.5245984306387318","7961.529448095089","8141.144134912802","7781.914761277372","1.0461620802405787","2484.588405076795","638.680694846907","4330.496115306682","0.14748441699079468","0.02298923276049658","1","1","1","1","1","1","100","0.08392561632329203","50","50"
"80","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","56","29.528965020331057","108.40816661777166","0.6022675923209536","98.70813858018708","117.84524182487662","0.548378547667706","0.6546957879159813","2499.4656275245156","2553.3866121818173","2445.5446428672144","1.0440973218907041","1929.5972277157346","636.3503003572102","3222.8441550742596","0.19744991372148676","0.021907016059862228","1","1","1","1","1","1","100","0.09255245837347634","50","50"
"83","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","21.713963615503985","79.82287999999168","0.44346044444439825","83.9073744212759","74.2187667297168","0.4661520801181995","0.41232648183176","3543.6859604372794","3624.8677505966057","3462.5041702779517","1.0468919522790412","2506.0184209024865","802.8724677874794","4209.16437401749","0.19074390934777566","0.027622570677343194","1","1","1","1","1","1","100","0.0736787677714166","50","50"
"82","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","12.014675269601142","90.61919842631357","0.5034399912572977","81.56072488101184","98.08984827754433","0.45311513822784355","0.544943601541913","638.1787821379738","651.0004709794956","625.3570932964521","1.0410059755584913","2165.2947628594284","734.4225640084281","3596.166961710429","0.20422371147615404","0.028053130424276373","0.1548352612446848","0.1548352612446848","0.13818110128341557","0.09211918809198252","0.10066698065299715","0.08357139553096796","100","0.07961459914444811","50","50"
"81","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","28","25.777663280637924","78.03789873929256","0.4335438818849587","82.7957263930934","73.29211388777722","0.4599762577394078","0.40717841048765124","900.693728982483","929.895898012302","871.4915599526637","1.0670165274610475","2528.048019796756","926.5003279663858","4129.595711627126","0.2243561822184599","0.02984391868337677","0.34453111446163037","0.34453111446163037","0.31080674842911693","0.26712915265498866","0.2865972653415348","0.24766103996844252","100","0.0868054511848016","50","50"
"84","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","101","21.170890676538846","89.54645841544976","0.49748032453027646","87.6862637260403","91.54225063004623","0.48714590958911275","0.5085680590558124","8245.21583087271","8422.838734048886","8067.5929276965335","1.044033680124436","2511.831942249432","774.2176244281536","4249.44626007071","0.18219259099779056","0.020324064455238933","1","1","1","1","1","1","100","0.07895142745559702","50","50"
"91","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","entrainment","0.3","0.8","0","3000","-1","47.080340404773324","72.11453958613455","0.40063633103408086","72.11453958613455","0","0.40063633103408086","0","21771.096359176106","21771.096359176106","0","0","1338.171148220028","1338.171148220028","0","0","0.010991599968324106","1","1","0","1","1","0","100","0.08993309829141811","100","0"
"92","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","entrainment","0.3","0.8","0","3000","0","19.569695624084332","67.85278745994049","0.3769599303330027","67.85278745994049","0","0.3769599303330027","0","1900.2513349612648","1900.2513349612648","0","0","1368.6377162113401","1368.6377162113401","0","0","0.011200702132086127","0.9973583629040742","0.9973583629040742","0","0.9335008899741765","0.9335008899741765","0","100","0.0864736552576269","100","0"
"85","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","146","28.27396606158831","70.7734966171636","0.39318609231757556","87.93693021754845","54.55048502177987","0.4885385012086025","0.3030582501209993","3248.3302403721073","3327.5490184154833","3169.111462328729","1.0499943148008846","2247.8126212174557","753.1504735401982","3742.4747688947123","0.20124396824260507","0.025900513957981985","1","1","1","1","1","1","100","0.08160274406279192","50","50"
