"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"H001_batch2_proportion_sweep_full"
"07/03/2026 09:43:13:242 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","human-regime-bias-mean","ai-regime-bias-mean","ai-proportion","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais"
"103","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","10.610445919190923","86.11825231433794","0.4784347350796552","85.52992990354656","85.2948554288579","0.47516627724192534","0.47386030793809947","13.715678762763353","11.487011750958686","18.915901790307583","0.6072674661931569","2445.2828186602887","1176.478268100325","5405.826769966874","0.21763151469012662","0.1671214704974613","0","0","0","0","0","0","0","0.07842611804336917","70","30"
"104","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","114","12.354654067637227","89.8901645658922","0.49938980314384557","92.63356208891787","81.67507859526464","0.5146309004939882","0.4537504366403591","13.695853956776846","11.287222699174407","19.315993557849215","0.5843459548363616","2450.0218363133613","1084.3609412938508","5636.5639246922165","0.19237978239607428","0.17324198766973953","0","0","0","0","0","0","0","0.08041505075448606","70","30"
"105","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","261","22.456548401574295","70.04075880859463","0.3891153267144146","67.82691208229282","74.9552242153165","0.3768161782349601","0.4164179123073139","13.28795003225302","11.110090373584272","18.369622569146753","0.6048077651984293","2693.1677372316176","1072.095902509878","6475.668684915671","0.16555755933085378","0.15699557476890713","0","0","0","0","0","0","0","0.08873571133143615","70","30"
"106","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","11.087033509081934","90.26783971445744","0.5014879984136524","89.00736767542054","80.62216262891653","0.49448537597455855","0.4479009034939807","13.673750072940873","11.742819953517609","18.17925368492849","0.64594620643052","2411.2423116698155","1361.0031163346894","4861.800434118447","0.27993808770587053","0.15382832784707068","0","0","0","0","0","0","0","0.06986716415711476","70","30"
"107","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","15.826903713189665","93.4890164938705","0.5193834249659471","93.72587407937179","91.08165196009104","0.5206993004409544","0.5060091775560613","12.921732071206755","10.876188552853051","17.694666947365384","0.6146591278154822","2060.834420781733","940.8810324377553","4674.058993584351","0.20129849317888707","0.15222363985609944","0","0","0","0","0","0","0","0.09632691405615443","70","30"
"108","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","13.595386068615028","81.90331298627206","0.4550184054792892","80.72840322048587","80.73291938668086","0.4484911290026993","0.4485162188148937","13.71008809074783","11.418199074073671","19.057829129654202","0.5991342978464858","2592.4220396457326","1081.2546267184457","6118.479336476069","0.176719502879157","0.16442255791924687","0","0","0","0","0","0","0","0.07583896161286517","70","30"
"109","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","144","18.79198214027386","99.334527507776","0.5518584861543111","101.84114038448774","88.49102552211544","0.5657841132471542","0.4916168084561969","13.259362173109515","11.481646093142297","17.40736635969972","0.6595854798416705","2590.0915927255865","1072.3063633620725","6131.590461240452","0.17488225447221722","0.1444774624920402","0","0","0","0","0","0","0","0.0790474372905915","70","30"
"110","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","441","24.690474650643225","81.84729431929179","0.4547071906627322","84.90520417910534","75.35830828313097","0.47169557877280743","0.41865726823961646","12.983267373816949","11.448728466418913","16.563858157745695","0.6911873041526371","1820.5952887173821","1233.2209229282648","3191.135475558653","0.38645207399487563","0.13303858367114052","0","0","0","0","0","0","0","0.08101814892045275","70","30"
"111","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","9.775038762119564","75.34766791539883","0.41859815508554904","80.32189962384233","60.72070573476597","0.44623277568801295","0.3373372540820332","13.437181680044922","11.504434141508654","17.946925936629555","0.6410253311419859","2410.4044240128947","1169.6209880139018","5305.5657746772085","0.22045169877948811","0.14268024343012287","0","0","0","0","0","0","0","0.08510029865229939","70","30"
"112","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","14.048382744495512","85.32346859918918","0.4740192699954955","85.47385004935774","84.99181686427984","0.47485472249643185","0.4721767603571102","13.754015895859279","11.400624171073241","19.245263253693363","0.5923859819836623","2549.602197005936","1266.5386948438597","5543.417035384116","0.2284761703403211","0.17205933745396096","0","0","0","0","0","0","0","0.07617131904297435","70","30"
"113","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","471","18.23898775370884","94.27427231754955","0.5237459573197197","88.44131096869263","107.57045795212103","0.49134061649273686","0.5976136552895613","13.621937167652753","11.441433808820925","18.709778338260357","0.6115216119596611","2285.1229033555487","1047.6230058312165","5172.62266424566","0.20253226918573125","0.16077954893308877","0","0","0","0","0","0","0","0.08432765722022922","70","30"
"114","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","17.877200893677895","81.66092203485685","0.4536717890825381","84.84539385954398","73.61180117806738","0.4713632992196887","0.40895445098926325","13.366554032244245","11.03813949875445","18.79952127705379","0.5871500309014419","2550.493256906211","1109.0323682211322","5913.9019971713915","0.18752971705509835","0.17506100241584144","0","0","0","0","0","0","0","0.10049109836366996","70","30"
"115","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","21.77976828258059","71.07640445495288","0.3948689136386271","72.06409655829613","63.40655394339703","0.40035609199053407","0.3522586330188724","12.84669818083821","11.196582707672047","16.696967618225923","0.6705758173388434","2551.6299116602695","1272.9412201730395","5535.236858463803","0.22997050581974904","0.13537617384795997","0","0","0","0","0","0","0","0.0951311495956693","70","30"
"116","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","851","20.50133586993637","95.71297871363684","0.5317387706313158","92.16551505863218","104.0495543142261","0.5120306392146232","0.5780530795234783","13.484902375554823","11.17009875089205","18.886110833101302","0.5914451550985524","1944.3635072392424","998.4995617134351","4151.379380132791","0.2405223590240735","0.16290308648298413","0","0","0","0","0","0","0","0.07471851006830395","70","30"
"117","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","17.326760650604584","83.68526440265595","0.4649181355703108","80.17521783896545","90.90842080780058","0.4454178768831414","0.5050467822655588","13.979406306807878","11.364320221122426","20.081273840073933","0.5659163015069262","2603.828917406674","1035.6793060294456","6262.844677286876","0.16536883148092246","0.18037048940366818","0","0","0","0","0","0","0","0.08102721144614955","70","30"
"118","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","65","12.457668890656862","87.80934186459082","0.48782967702550456","90.65945044554717","80.48325910828362","0.5036636135863731","0.44712921726824234","13.562154355127705","11.452056595500617","18.48571579425756","0.6195084206075542","2332.6082973051643","1208.718519483703","4955.017778888576","0.24393828103575874","0.15871498152503682","0","0","0","0","0","0","0","0.09435209725605215","70","30"
"119","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","24.325224712209547","77.2400774937419","0.4291115416318994","86.65744897490323","54.38725531919403","0.48143027208279576","0.30215141843996685","13.196447861072315","11.247853248857849","17.743168622906065","0.6339258498810127","2342.2464871483885","1046.2534625883309","5366.230211121858","0.19496991769378488","0.14948069230916894","0","0","0","0","0","0","0","0.07254555607430135","70","30"
"120","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.3","3000","0","11.348877695724298","90.15431917845524","0.5008573287691958","86.1696470502661","86.89545630110774","0.47872026139036716","0.4827525350061541","13.200181575369195","11.220220872637759","17.820089881742554","0.6296388484624512","2414.825404263573","1205.3107256589878","5237.026321007604","0.2301517410412949","0.14744102539117332","0","0","0","0","0","0","0","0.06446343515023632","70","30"
"121","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","115","10.407553090549328","87.9140887766814","0.48841160431489666","90.15184746467796","81.52436078573456","0.5008435970259887","0.4529131154763031","15.093272717859314","11.214265029583334","18.972280406135305","0.5910868271774457","3289.1824132315883","1120.6023658355757","5457.762460627598","0.20532267095162587","0.17419558190065243","0","0","0","0","0","0","0","0.07643026328338101","50","50"
"122","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","144","24.237331609963903","74.8693573652874","0.41594087425159665","75.5645779138064","73.9803474938705","0.4198032106322578","0.41100193052150275","15.233194800602895","11.421612505975913","19.044777095229886","0.5997241369045304","3438.962166839934","1136.499155833647","5741.425177846224","0.19794722052965621","0.16853709197097722","0","0","0","0","0","0","0","0.07556431875290533","50","50"
"123","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","84","19.68792304248349","76.36434496672432","0.42424636092624624","80.8314464200256","72.26206705383483","0.44906359122236444","0.40145592807686015","14.830395195268622","11.147056610050061","18.51373378048719","0.6020966241719784","3612.3916508834764","1058.4947802518668","6166.288521515086","0.1716583284351069","0.17188887507424533","0","0","0","0","0","0","0","0.08449892638220578","50","50"
"124","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","56","17.228579251001037","75.66970022539768","0.4203872234744315","87.83720624052604","63.89166055182265","0.4879844791140336","0.3549536697323481","14.432751856459221","11.406490852260468","17.459012860657985","0.6533296551928072","3338.182318530708","1266.7393297988306","5409.62530726259","0.2341639684541911","0.14540213619537967","0","0","0","0","0","0","0","0.08470937945037713","50","50"
"125","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","185","31.671731752166842","63.809983884824334","0.3544999104712463","70.37128818250946","57.22151636677593","0.39095160101394144","0.3178973131487552","14.305396575238017","11.676671977344256","16.93412117313176","0.6895351614626954","3290.6546272584046","1333.8790015821546","5247.430252934653","0.25419661382562936","0.12681020854631853","0","0","0","0","0","0","0","0.08959781377516009","50","50"
"126","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","116","14.155969540522335","99.50900201106991","0.5528277889503884","93.40915501025243","105.60866957960276","0.5189397500569579","0.5867148309977931","15.348955382104522","11.472024613239665","19.22588615096937","0.5966967932274606","3805.0323461519974","1048.0613352127416","6562.003357091253","0.15971667159849143","0.17333253698343665","0","0","0","0","0","0","0","0.09995084013184921","50","50"
"127","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","26","16.281776573973545","96.69659180939347","0.5372032878299637","85.77283996504372","102.15681648263256","0.4765157775835762","0.5675378693479587","15.347304581504838","11.523801233149088","19.170807929860594","0.6011119236763898","3226.4632961009715","1145.251419045523","5307.675173156422","0.21577270305417984","0.17656741273334675","0","0","0","0","0","0","0","0.0892374459714362","50","50"
"128","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","12.90692441810367","82.90685599753277","0.46059364443073764","86.2961695710987","77.06584039716111","0.47942316428388165","0.4281435577620062","14.61745446580115","11.614562775451677","17.620346156150617","0.6591563339632496","3258.7272639995604","1244.771757307213","5272.682770691911","0.23607939476773548","0.1487565634661201","0","0","0","0","0","0","0","0.08370413276148751","50","50"
"129","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","15.693675743409813","91.27620148776053","0.5070900082653362","89.81892598126495","89.75038372081774","0.49899403322924973","0.4986132428934319","15.211658372872762","11.511871871297949","18.91144487444756","0.608725136959385","3514.1486085411375","1395.0344303992658","5633.262786683008","0.24764234924334033","0.16543509029950698","0","0","0","0","0","0","0","0.08102480812798409","50","50"
"130","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","22.24554207606289","77.51686919647666","0.43064927331375924","84.92702226356005","68.14498087027972","0.47181679035311136","0.37858322705710956","14.450223242333003","11.339502704844783","17.560943779821226","0.6457228522008412","3688.365959967603","1115.2421691133156","6261.489750821887","0.1781113143189172","0.14559487366981827","0","0","0","0","0","0","0","0.0763017018478863","50","50"
"131","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","14.262577493261233","90.3265841062943","0.5018143561460795","87.84915436872551","91.05978420301632","0.4880508576040306","0.5058876900167574","14.611254932167194","10.824761481360854","18.397748382973546","0.5883742540678933","3285.827235950113","970.7194386456986","5600.935033254525","0.17331381865389084","0.16990909218614347","0","0","0","0","0","0","0","0.08579177052296165","50","50"
"133","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","12.46575335201328","81.96074056165236","0.4553374475647353","77.9109300757114","84.78389060353484","0.43283850042061894","0.47102161446408247","15.937929692692085","11.639155405423432","20.236703979960744","0.5751507467297553","3473.1974316794663","1142.8284616809174","5803.566401678016","0.19691830550099085","0.1970512827116233","0","0","0","0","0","0","0","0.07916360103723243","50","50"
"132","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","238","21.124635013108318","85.23618968106456","0.47353438711702533","97.4940400474226","73.22193898412117","0.5416335558190144","0.40678854991178426","14.184473994368156","11.147605788200616","17.221342200535677","0.6473134125314497","2530.160919220753","1035.1040204229548","4025.21781801855","0.25715478446642026","0.1419183431531137","0","0","0","0","0","0","0","0.08134434219368158","50","50"
"134","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","19.015271489947793","73.15439209400745","0.4064132894111525","87.846657999461","55.63088914085979","0.4880369888858945","0.30906049522699885","14.301838105906954","10.942348648814688","17.66132756299922","0.6195654664001079","2989.663789917727","971.8064725290077","5007.5211073064465","0.19406937119267464","0.15752588711321014","0","0","0","0","0","0","0","0.09650799261193752","50","50"
"135","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","336","32.323012351905","58.54320631772544","0.32524003509847466","70.26773362995418","47.0944342327447","0.3903762979441899","0.26163574573747056","13.620168196220536","10.91811249061243","16.322223901828654","0.6689108393733786","2674.7998253421097","1106.4516178312222","4243.148032852994","0.26076196476399394","0.12152105833272175","0","0","0","0","0","0","0","0.07771493524210193","50","50"
"136","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","753","22.83842675796363","104.5090028781334","0.5806055715451856","94.05414519373197","112.75625137780281","0.5225230288540665","0.6264236187655712","15.268902024626655","11.396514667794932","19.141289381458378","0.5953890796319297","3551.7889630174045","1068.5795587450193","6034.998367289787","0.17706376931878112","0.1769986958803318","0","0","0","0","0","0","0","0.08271633163339207","50","50"
"137","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","18.39580319253922","72.51814240008868","0.40287856888938156","77.83764587947206","67.03503617305235","0.432431365997067","0.3724168676280686","13.831193448892712","10.815516269736928","16.846870628048478","0.6419896316963516","3101.7783917079378","1147.7801015493928","5055.776681866481","0.22702349683800863","0.1331884185232861","0","0","0","0","0","0","0","0.0784167113538833","50","50"
"138","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","16.92779183432802","101.24946907690374","0.562497050427243","86.12811999163269","97.33192025981661","0.47848955550907046","0.5407328903323145","15.203716876931473","11.374361913807078","19.033071840055882","0.5976104125172937","2928.502748859598","1091.587481590685","4765.418016128509","0.2290643712463877","0.17619309191269017","0","0","0","0","0","0","0","0.0830009426269422","50","50"
"139","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","411","20.23013085491398","65.46389009596109","0.36368827831089495","64.85364908632178","66.40663381534274","0.3602980504795654","0.3689257434185708","14.138565220611985","11.44338343892509","16.83374700229888","0.6797882513835058","3360.6830746756827","1100.8297342657613","5620.536415085604","0.19585848270836176","0.1300638129208742","0","0","0","0","0","0","0","0.07973089881706505","50","50"
"140","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","101","28.423770638377917","66.0412140445223","0.3668956335806795","67.7999837743627","62.87932455563431","0.37666657652423724","0.34932958086463506","14.606897240192845","10.674157860149617","18.539636620236077","0.5757479544393409","3584.3889194197563","967.9472442252155","6200.830594614302","0.15609961108531512","0.174041917464544","0","0","0","0","0","0","0","0.07612556592481251","50","50"
"141","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","291","21.8798095135232","77.29891159450068","0.429438397747226","91.83672986426205","58.264903506569766","0.5102040548014558","0.32369390836983203","14.140249843229345","11.494207124226877","16.7862925622318","0.6847376859192951","3061.275303894922","1430.3643687106885","4692.186239079159","0.3048396410180423","0.1280208147609485","0","0","0","0","0","0","0","0.07831654349652889","50","50"
"142","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","16.259710897236232","73.78250873151477","0.4099028262861931","75.32940878174871","71.81686667674064","0.4184967154541595","0.3989825926485591","14.786418029660299","11.340951052111764","18.231885007208845","0.6220394132382677","3654.508788062635","1173.3561962365377","6135.661379888736","0.19123548768231002","0.16047022945756106","0","0","0","0","0","0","0","0.08692543446454974","50","50"
"143","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","1218","26.064679082917266","99.0687078889418","0.5503817104941211","89.27246121139498","108.81071957944292","0.49595811784108323","0.6045039976635718","14.812097156023524","11.411718152989522","18.21247615905752","0.6265879528585788","2572.2087186892923","1001.8388902976667","4142.578547080917","0.24183944345572306","0.15829560430990508","0","0","0","0","0","0","0","0.07391986635610981","50","50"
"144","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","9.613447705664015","82.43258028887612","0.4579587793826451","89.1623704032999","75.85671658749888","0.49534650224055504","0.4214262032638827","15.023641360656589","11.221756051359932","18.825526669953252","0.5960925422219701","3557.067892728569","1189.8799655838466","5924.255819873291","0.20084884950314247","0.17293156219017813","0","0","0","0","0","0","0","0.09587699438701237","50","50"
"145","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","161","14.10345600518518","92.07833811736481","0.511546322874249","86.56599905897201","97.82399143473822","0.48092221699428894","0.543466619081879","14.399719228911259","11.205539063833244","17.593899393989272","0.6368991212750411","2893.7706843181954","1112.7219584683316","4674.81941016806","0.2380245867996705","0.14844908976924898","0","0","0","0","0","0","0","0.08092036737243313","50","50"
"146","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","154","21.462030069432004","70.45792134384284","0.3914328963546824","73.2702245836957","68.13084618251877","0.40705680324275384","0.37850470101399314","14.625547254126705","11.243049911363409","18.00804459689","0.624334854951719","3295.3338013878924","847.216704674408","5743.450898101375","0.1475100457382641","0.1528133140471961","0","0","0","0","0","0","0","0.09015647958071393","50","50"
"147","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","9.862269704550272","102.69833770190449","0.5705463205661361","98.0192307850097","101.91083732281535","0.5445512821389428","0.5661713184600853","14.845382189631529","11.281141642984373","18.409622736278685","0.6127850529361114","3546.681555339137","1292.1195128797979","5801.243597798477","0.22273146974385735","0.16034990919752357","0","0","0","0","0","0","0","0.06927146193302773","50","50"
"148","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","13.366524305413805","81.87033960733086","0.454835220040727","81.9857060692126","75.41196369424836","0.4554761448289589","0.41895535385693533","15.135700148687267","11.252459957543376","19.018940339831143","0.5916449474305085","3511.2406440862223","1161.6525194074707","5860.828768764972","0.1982061864012214","0.17563331523372483","0","0","0","0","0","0","0","0.08643553138447121","50","50"
"149","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","0","18.253580637828506","100.29240946927285","0.5571800526070714","90.65426560458957","105.80212896023303","0.5036348089143865","0.587789605334628","15.212705469637408","11.296500571690396","19.128910367584425","0.5905459513696759","3717.4690329250934","1341.2508671383841","6093.687198711801","0.2201049747715838","0.17472526059110693","0","0","0","0","0","0","0","0.0834506990700265","50","50"
"150","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.5","3000","19","10.428569820430639","83.51961023398843","0.46399783463326905","82.38248705729569","85.7549438188232","0.4576804836516427","0.47641635454901776","14.777638697922164","10.791091664207839","18.76418573163647","0.5750897917202996","3363.411425290072","858.1500715046153","5868.672779075528","0.14622557839045117","0.1747998761695786","0","0","0","0","0","0","0","0.08214912927805745","50","50"
"151","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","0","17.241728607126646","69.35462890081257","0.3853034938934032","73.36601515249073","67.14386533080501","0.40758897306939296","0.37302147406002784","14.887927742954053","10.744956481638761","16.663486854946328","0.6448204133487987","4666.146958685069","914.5602405422982","6273.969837889112","0.14577058292808173","0.11356749287155443","0","0","0","0","0","0","0","0.07020343016024719","30","70"
"152","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","22","20.260207753105803","102.66625807900164","0.570368100438898","88.55990355617463","94.68324316920987","0.4919994642009702","0.5260180176067215","15.235922982670397","11.32721626681956","16.91108300374932","0.669810222344023","4149.282063564056","1088.1793948476204","5461.183207299672","0.19925707553504324","0.11172806186010109","0","0","0","0","0","0","0","0.09767434794349233","30","70"
"153","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","8","17.23384448458843","98.64877430441837","0.5480487461356576","83.0904365387469","104.31390527791757","0.46161353632637164","0.579521695988431","16.20970601436263","10.833950735259906","18.513601133978096","0.5851887299967969","4552.899951222738","1323.220121718475","5937.048449581705","0.22287507554561092","0.14961575000906935","0","0","0","0","0","0","0","0.08938754449756392","30","70"
"154","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","coherence","0.3","0.8","0.7","3000","0","14.639346930304555","81.2209016431059","0.45122723135058834","90.73466115534143","70.53011041157062","0.5040814508630079","0.3918339467309479","15.744328358500296","11.541683521351057","17.54546186013568","0.657815885005253","4250.261546798767","1064.6349228112226","5615.530099936285","0.18958760862546212","0.1274418982780685","0","0","0","0","0","0","0","0.07397620726801672","30","70"
