"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"H003_batch4_mixed_regime"
"07/03/2026 09:45:00:115 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","ai-regime-bias-mean","ai-proportion","human-regime-bias-mean","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais","mean-regime-bias","human-mean-regime-bias","ai-mean-regime-bias","regime-bias-variance"
"830","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","-1","39.25191902831817","61.90381259733903","0.34391006998521684","84.47102737897963","30.863259814358827","0.4692834854387757","0.17146255452421572","21426.24035240849","21679.63367714588","21172.847027671094","1.023935687478045","2393.596409785309","1009.7820711959762","3777.410748374643","0.2673212256915583","0.014232996847626245","1","1","1","1","1","1","100","0.10089671964168657","50","50","0.6524342183432823","0.5120064930783398","0.7928619436082246","0.0391304353682733"
"831","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","132","59.45761131871993","74.07308039040642","0.41151711328003565","93.97517002369521","33.6176166352796","0.5220842779094178","0.18676453686266445","19457.30691590235","19636.780136031444","19277.83369577328","1.01861964606204","2217.9965491170865","1093.8800660377572","3342.1130321964156","0.3273019360804999","0.012763106081203679","1","1","1","1","1","1","100","0.08931839135013463","50","50","0.6694835707689255","0.5446784565817712","0.79428868495608","0.030770587271115115"
"832","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","-1","45.380216221560325","56.402535876651456","0.31334742153695255","80.88113501138668","31.24492677530212","0.4493396389521482","0.17358292652945623","21503.946190588038","21810.390083854338","21197.502297321735","1.0289132076947591","2596.440010039947","946.8937459360473","4245.9862741438465","0.22300913964376323","0.013637698938559373","1","1","1","1","1","1","100","0.0782790569015843","50","50","0.6430818289525645","0.5003994173479255","0.785764240557203","0.03713230004316326"
"833","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","95","44.96279278116443","48.621120738764255","0.2701173374375792","62.97257678910737","34.65922038037829","0.34984764882837427","0.19255122433543492","2890.5869346203945","2923.4831076602213","2857.6907615805685","1.0230229061045304","2401.7569338207836","1305.3617191577844","3498.1521484837804","0.3731575025184576","0.020085254692252974","1","1","1","1","1","1","100","0.09751536426072403","50","50","0.6560800844948567","0.5100101403361196","0.8021500286535932","0.039242718216796445"
"836","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","16","49.26531662552397","87.16449185362855","0.48424717696460307","80.16921606576685","77.81637976635005","0.4453845336987047","0.43231322092416696","6277.591450987875","6346.029883932119","6209.153018043636","1.0220443698988773","2175.221941230752","920.1043386319287","3430.3395438295724","0.2682254414980565","0.015235798750376395","1","1","1","1","1","1","100","0.082733789104487","50","50","0.6448287469367129","0.5040062538403494","0.7856512400330764","0.03443625742995453"
"834","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","150","41.164803413356154","59.95618844555168","0.33308993580862045","75.36062648111846","40.61982371856044","0.41867014711732475","0.2256656873253358","20677.5411900178","21002.201312494428","20352.88106754119","1.0319031120360038","2269.2808401840234","1094.8967238370526","3443.664956530995","0.31794519433737417","0.014836223343421828","1","1","1","1","1","1","100","0.08785681813368117","50","50","0.6197798117382457","0.4621142338620789","0.7774453896144122","0.043384697114313295"
"835","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","151","34.8286840096123","53.228088819485585","0.2957116045526977","66.57926257887453","38.00350197749618","0.36988479210485853","0.21113056654164544","16402.331053947462","16599.691909846373","16204.970198048562","1.024358064653852","2325.94193656876","983.6191200649496","3668.2647530725717","0.2681428921511353","0.01435758682521171","1","1","1","1","1","1","100","0.09907867448121899","50","50","0.6545969610654019","0.5056124363273814","0.8035814858034226","0.03644722230553319"
"837","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","91","28.25557195644174","56.92695092749731","0.31626083848609615","73.43462492764581","38.39512780798736","0.4079701384869212","0.21330626559992977","4962.532482034789","5011.292594130784","4913.772369938791","1.019846304804145","1975.6778083002866","890.0236841764857","3061.3319324240892","0.2907308661141257","0.014298747711781301","1","1","1","1","1","1","100","0.08941381225093444","50","50","0.6446250454427097","0.4825498793212203","0.8067002115641988","0.04044240277123958"
"838","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","107","33.73056022567576","95.83379817020776","0.5324099898344875","101.52248037151472","53.647213606489856","0.5640137798417484","0.29804007559161033","19781.636925717103","20051.486323190053","19511.787528244153","1.0276601410385726","2055.82847285172","873.8635927075109","3237.7933529959264","0.26989480100665647","0.014000773531083865","1","1","1","1","1","1","100","0.0819310997267935","50","50","0.6459872685047311","0.4748534356483848","0.8171211013610783","0.040735867805988396"
"839","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","154","64.46441108164866","117.67561775123839","0.6537534319513244","99.59339711770936","134.39679783516277","0.5532966506539408","0.7466488768620154","14339.618930388793","14486.315109520852","14192.922751256745","1.0206717364285045","2245.354859538979","1032.3876831286068","3458.3220359493503","0.2985227148880033","0.012204938257647457","1","1","1","1","1","1","100","0.0932010830312485","50","50","0.6642333494941584","0.5107708487847625","0.817695850203554","0.03813749047539835"
"840","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.5","3000","95","44.7277266230469","51.86960123732031","0.28816445131844615","66.14995055737694","35.651812817177515","0.3674997253187608","0.1980656267620973","6971.625148223132","7074.412749891911","6868.837546554345","1.0299286745310632","2215.482292167701","976.5576389861802","3454.406945349223","0.2826990723547932","0.016135523880256963","1","1","1","1","1","1","100","0.09217582104854594","50","50","0.628668130455631","0.45383712216298144","0.8034991387482804","0.04695151358266938"
"841","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","71","64.27772674312345","48.54233431500146","0.2696796350833415","68.69177870049262","27.685637415784903","0.38162099278051453","0.15380909675436058","8471.816394623385","8620.39495646849","8323.237832778284","1.0357021065191663","2586.476069460119","1118.7563000766604","4054.195838843576","0.27595023638418414","0.01716165606022746","1","1","1","1","1","1","100","0.0824696721294306","50","50","0.7723774579168778","0.7428840279184911","0.8018708879152647","0.011418323252639374"
"842","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","95.72996240576971","108.7536198981437","0.6041867772119094","91.30440119784333","128.5862308235116","0.5072466733213519","0.714367949019509","21425.437124427826","21680.414732567562","21170.459516288094","1.024088056090002","2568.62893358312","1064.5225579372986","4072.7353092289436","0.2613777908731408","0.014970792296470137","1","1","1","1","1","1","100","0.07032505188790047","50","50","0.7848984080370475","0.7549209712713248","0.8148758448027703","0.01643444850877452"
"843","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","3","79.48767751399038","48.098669677834785","0.2672148315435266","57.96704163441553","38.63001046803717","0.3220391201911974","0.21461116926687318","12997.261799496326","13179.73785061616","12814.785748376484","1.028478985868797","2545.1661753209955","1292.8420790010146","3797.490271640977","0.3404464492393155","0.016897911377280694","1","1","1","1","1","1","100","0.0905896257489833","50","50","0.7814897376263932","0.760826781810104","0.8021526934426823","0.014078627311824087"
"844","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","47.71381827920005","60.86406041873072","0.33813366899294844","80.37253920895064","40.55252309886299","0.44651410671639247","0.2252917949936833","21442.4863530462","21807.895936568097","21077.07676952432","1.0346736492462973","2617.1349307158735","1231.7613515230569","4002.508509908689","0.3077473410671543","0.015291271804683815","1","1","1","1","1","1","100","0.0867354340029645","50","50","0.7669681226064193","0.7308179795432791","0.8031182656695605","0.015190921393540256"
"845","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","86.82978313462633","75.64363274380794","0.4202424041322663","84.68732047019941","63.74480599952963","0.4704851137233301","0.35413781110849796","21552.346350361207","21803.26423646799","21301.428464254426","1.0235587849451357","2391.676029184999","1086.0552101191402","3697.296848250858","0.2937430384127632","0.012931170396351277","1","1","1","1","1","1","100","0.075394808277953","50","50","0.789998853770536","0.7631489001264279","0.8168488074146432","0.01317156984604676"
"846","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","87.47208483282883","71.09299080366667","0.39496106002037035","85.55944580492822","50.639734376369894","0.4753302544718234","0.28133185764649943","21501.089900826482","21763.55597599736","21238.623825655606","1.0247159210808965","2341.9064616801543","1073.8976852232581","3609.9152381370495","0.2974855680482566","0.014164009345423167","1","1","1","1","1","1","100","0.08556172214809689","50","50","0.7376212741038105","0.7126705945620735","0.7625719536455483","0.014443849313592787"
"847","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","116","36.205894197573734","64.18505477316322","0.35658363762868456","80.9635424144127","42.06720114056523","0.44979745785784836","0.2337066730031402","15584.428699750337","15757.975931150853","15410.881468349833","1.02252268720085","2365.0993298180124","944.9980096349589","3785.200650001067","0.24965598841760014","0.012300811438378023","1","1","1","1","1","1","100","0.08261087412275235","50","50","0.7518609161631332","0.7294042574239333","0.7743175749023323","0.014709650942161213"
"848","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","45.94525145013253","53.12102880114072","0.295116826673004","72.5356339762161","33.57309275058114","0.4029757443123117","0.186517181947673","21505.229463708736","21738.223542202548","21272.235385214914","1.0219059327122488","2077.139435840204","1008.4980629099091","3145.7808087705007","0.3205875183986741","0.012320266119219436","1","1","1","1","1","1","100","0.0856233523505691","50","50","0.7820377909154059","0.7740592682327988","0.7900163135980134","0.01809051498783805"
"849","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","151","85.55075579718053","53.465184895707644","0.2970288049761536","74.97103167161781","31.62885039416687","0.41650573150898784","0.1757158355231493","13406.664492081363","13538.50813237573","13274.820851787004","1.0198637166959","2114.1409950367406","959.5448109190834","3268.7371791543974","0.2935521451643022","0.012388260316568811","1","1","1","1","1","1","100","0.08448807142472138","50","50","0.7376403299959705","0.6836521072155775","0.791628552776363","0.019659929274013582"
"850","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","74.16045585417015","86.43855334803831","0.48021418526687953","96.45766051903601","67.05634355603708","0.5358758917724222","0.37253524197798377","21613.140539781656","21860.97730928733","21365.303770275987","1.0231999293967884","2194.1761155715512","1174.5204566162997","3213.831774526802","0.3654579763401692","0.013837307085750705","1","1","1","1","1","1","100","0.08387913411538568","50","50","0.7686799971712062","0.7406355519535502","0.7967244423888619","0.015003639256957108"
"851","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","16","41.46186714415837","47.43921281542975","0.26355118230794305","59.69926229413686","35.59247020170536","0.3316625683007603","0.19773594556502977","2157.622615828658","2183.7119183642026","2131.533313293114","1.0244793758303852","2427.4569202765197","1146.2441027431787","3708.6697378098593","0.3090714956517235","0.016050555548631662","1","1","1","0.9993315335091169","1","0.9986630670182334","100","0.08185153322939691","50","50","0.762663623975123","0.7180207435758554","0.8073065043743912","0.018476847767133393"
"852","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","96.94103415241803","133.1574191455559","0.7397634396975328","120.04796476403791","143.54489215400451","0.6669331375779884","0.7974716230778028","21526.821645057695","21796.884192533773","21256.759097581617","1.0254095693738","2371.870408774971","958.3904372601153","3785.3503802898276","0.2531840757068136","0.014688764832777812","1","1","1","1","1","1","100","0.08442659073601018","50","50","0.7853768590626613","0.7735486860880352","0.7972050320372875","0.015279764164902359"
"853","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","91","68.2675595989898","60.22550282102732","0.3345861267834851","74.51277730001746","40.71778138770864","0.4139598738889859","0.22620989659838134","11630.655291802117","11770.961842207349","11490.348741396885","1.0244216348107418","2355.469318190473","998.4603390112867","3712.4782973696592","0.2689471180797769","0.014704405853971148","1","1","1","1","1","1","100","0.0769540023711567","50","50","0.7627008609316858","0.7155300757432164","0.809871646120156","0.015467772762697023"
"854","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","81.33814225449302","72.43721960294307","0.40242899779412816","98.22300240920976","44.52333720161195","0.5456833467178319","0.24735187334228861","21529.360396820783","21851.728975848506","21206.99181779308","1.0304021034003732","2493.021796134619","1246.2616086963303","3739.781983572907","0.33324445493629523","0.014777101187945618","1","1","1","1","1","1","100","0.08430732134109511","50","50","0.7587621593666763","0.7551591670513308","0.7623651516820221","0.014459385136054373"
"856","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","111","31.812632587434692","54.77187507469928","0.3042881948594405","73.2201186576057","28.704985909636207","0.4067784369866983","0.15947214394242337","4111.334577119469","4160.1583641257575","4062.5107901131864","1.0240362620698047","2278.449961423163","999.2731322410931","3557.626790605234","0.2808819449189874","0.013439743855998776","1","1","1","1","1","1","100","0.07372029886822457","50","50","0.7718794536433848","0.7489150955715269","0.7948438117152431","0.01735954230262367"
"855","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","71","80.22578534229746","57.34726012047495","0.3185958895581942","83.92331936806697","23.188908986634345","0.4662406631559276","0.12882727214796857","3443.294093804833","3486.039768548445","3400.548419061225","1.0251404594059037","2531.3693785824835","1046.9896936645212","4015.749063500446","0.260720895929658","0.017488128959813","1","1","1","1","1","1","100","0.08185219608198842","50","50","0.7589441145645713","0.7285984380825361","0.7892897910466058","0.016272283664214057"
"857","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","80.83737755041415","48.32805384731656","0.2684891880406476","62.325100966776745","34.629096961036346","0.3462505609265375","0.1923838720057575","21488.359898164665","21825.32240757452","21151.397388754805","1.0318619619514122","2305.315113016018","796.540896225717","3814.0893298063183","0.20884169911829656","0.014441544569331777","1","1","1","1","1","1","100","0.0773062811287147","50","50","0.7667854956613036","0.743140166119476","0.7904308252031317","0.015432688402770251"
"858","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","54.81344316526092","52.11714180855767","0.28953967671420927","69.49620687928282","34.37102988311137","0.3860900382182379","0.19095016601728537","21542.632005077056","21810.345085686262","21274.918924467842","1.025167013003403","2003.4925089020987","917.5479343989218","3089.4370834052766","0.2969951837917253","0.01269173909875465","1","1","1","1","1","1","100","0.07912373185059443","50","50","0.7714574698889659","0.7409242322240996","0.8019907075538326","0.01733735346641911"
"860","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","131","52.38756360619695","64.60446525500012","0.35891369586111177","99.33220084729783","28.49080410436568","0.5518455602627657","0.15828224502425378","19047.249569756797","19253.803157358594","18840.69598215499","1.0219263224455657","2320.6633311070273","1174.2060996477492","3467.1205625663047","0.33866895553773907","0.013536834712673418","1","1","1","1","1","1","100","0.08812430143987694","50","50","0.768759995651299","0.7239272894867897","0.8135927018158081","0.01441868344048897"
"859","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","70.9345468845101","52.48455975373291","0.2915808875207384","72.06225565130731","32.50947472426522","0.4003458647294851","0.18060819291258454","21550.739268833517","21788.126267360403","21313.352270306623","1.0222758949897912","2073.4058007809977","941.8656661596697","3204.9459354023247","0.29387880018682283","0.01307509909701765","1","1","1","1","1","1","100","0.09016920708032823","50","50","0.7663771583657478","0.7373963324330325","0.7953579842984627","0.015546699954148294"
"862","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","136","61.08965268478206","120.8696427489723","0.6714980152720683","100.91787407752146","140.58309472582414","0.5606548559862303","0.7810171929212453","15306.864203444176","15451.820645778975","15161.90776110937","1.019121134967806","2225.254664770072","1199.5277579103565","3250.9815716297867","0.3689740256844972","0.013047869113129051","1","1","1","1","1","1","100","0.09260418256520316","50","50","0.769286285696886","0.733083331034659","0.8054892403591135","0.01651271283192959"
"861","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","67.99694655635106","64.77320726198201","0.3598511514554556","81.68763696498269","39.90750577831785","0.4538202053610149","0.22170836543509914","21533.594956618734","21752.3288201156","21314.861093121868","1.020524071214093","2341.6751548456987","1174.0814067306062","3509.26890296079","0.33456581390500656","0.01308792627293398","1","1","1","1","1","1","100","0.08526374177069779","50","50","0.7871626375193987","0.7707916247901863","0.8035336502486112","0.015546608024532903"
"863","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","54","59.8951221857561","46.904357397225276","0.2605797633179182","63.207557490998234","23.72658336905065","0.35115309717221244","0.13181435205028139","7287.482636215493","7385.135704800403","7189.82956763058","1.0271642234816127","2649.4725605236417","1137.3165026053207","4161.628618441964","0.2732863998400489","0.014074061436204488","1","1","1","1","1","1","100","0.07249537039312809","50","50","0.77875815170941","0.7728280789073757","0.7846882245114447","0.014977017329957163"
"864","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","46.97289518621432","59.07848165293996","0.3282137869607776","73.1017149391974","40.74344810770897","0.40612063855109665","0.22635248948727207","21534.58801405195","21857.098968630587","21212.077059473304","1.030408239011616","2244.681523256024","1155.8039174212147","3333.559129090832","0.34671768901139594","0.01347331820879849","1","1","1","1","1","1","100","0.08476412152352192","50","50","0.7843284034558944","0.7603219652126847","0.8083348416991042","0.015098745579976787"
"865","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","50.21359804615221","52.57448252740186","0.2920804584855659","65.29906166964071","38.68381295119544","0.36277256483133724","0.2149100719510858","21519.01943044429","21813.979770344144","21224.059090544448","1.0277949037591265","2438.091104916289","1041.2964480718442","3834.885761760735","0.2715325860433839","0.014800120659565597","1","1","1","1","1","1","100","0.10527504858976092","50","50","0.7890850257402979","0.760747910417048","0.8174221410635476","0.016300279295736624"
"866","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","46","62.130303939091476","117.77763077780115","0.6543201709877842","107.15324002114234","111.2262842173581","0.5952957778952352","0.617923801207545","5601.902616158198","5662.53876798069","5541.266464335707","1.0218853044562117","2131.3902167932183","864.8770597842548","3397.903373802182","0.25453256453742995","0.017342452835461097","1","1","1","1","1","1","100","0.08481683352926271","50","50","0.7703869512816784","0.7309710847495061","0.8098028178138506","0.017985412078079306"
"867","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","79.71311603191589","90.01481879359932","0.5000823266311073","94.4412339700536","79.92978495990334","0.5246735220558534","0.44405436088835193","21534.641494383526","21821.276632586014","21248.00635618104","1.026979955991881","2580.9551280493342","1222.4115286088913","3939.4987274897767","0.3102962110582541","0.014474112029603026","1","1","1","1","1","1","100","0.09049069880690565","50","50","0.7890617132026676","0.7698361397124759","0.8082872866928603","0.01663423410279865"
"868","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","-1","53.426789125477015","43.04666165025862","0.23914812027921456","56.29840357285151","30.788198856844797","0.31276890873806396","0.1710455492046933","21533.082689642026","21922.84160515176","21143.323774132266","1.0368682729048115","2564.8143714062353","1386.1846657371882","3743.4440770752826","0.3702966138124335","0.016853337258579737","1","1","1","1","1","1","100","0.07115118906387692","50","50","0.7555233053600768","0.7247466108180768","0.7862999999020772","0.014412448823483224"
"869","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","41","51.25137893495052","61.180751048511226","0.3398930613806179","81.92482536295589","40.53659531441396","0.4551379186830883","0.22520330730229976","16583.841172002867","16796.660378979872","16371.021965025859","1.025999501733204","2686.1538938927447","1131.1734981786262","4241.134289606865","0.26671485054142935","0.014544775055796766","1","1","1","1","1","1","100","0.06837149850415991","50","50","0.7662777338713179","0.7416597551108837","0.7908957126317516","0.018200241214507133"
"870","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","0.75","3000","146","48.875983176504946","50.34343879571661","0.2796857710873145","63.02761041401885","32.7251504832541","0.35015339118899363","0.18180639157363387","21118.145474118657","21388.66051258499","20847.630435652314","1.0259516341007004","2353.1950417725766","1248.2344017207986","3458.1556818243525","0.3609537905656958","0.012922022424203705","1","1","1","1","1","1","100","0.08247584506952262","50","50","0.7609179894519684","0.7457464464669161","0.7760895324370206","0.01949450802166216"
"871","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","1","3000","-1","69.41473709318171","58.74942768996007","0.32638570938866707","67.70485197424625","45.007409887063886","0.3761380665235903","0.2500411660392438","21526.48740628864","21690.793922991295","21362.180889585998","1.0153829346874172","2099.0881377070896","1071.2052510567628","3126.9710243574173","0.3425696121622655","0.012628995107750951","1","1","1","1","1","1","100","0.08426479950763509","50","50","0.8604473649205719","0.9230614635458758","0.797833266295268","0.012625938782462143"
"872","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","1","3000","-1","69.6130525653723","47.02775537395968","0.26126530763310934","62.52256726444988","31.555310934273265","0.3473475959136105","0.17530728296818482","21512.296722045405","21818.721996129054","21205.871447961745","1.0289000407114233","2648.0440197824732","1363.992810296637","3932.0952292683105","0.34688702352472023","0.01573975316501075","1","1","1","1","1","1","100","0.08445442195623816","50","50","0.863038140325097","0.937705984272355","0.7883702963778386","0.015655040225592425"
"873","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","1","3000","-1","74.14486755991028","103.38274301225532","0.5743485722903073","120.74173181688354","59.78426559284451","0.6707873989826864","0.33213480884913615","21475.888745664455","21782.836528439322","21168.940962889592","1.0289998241587017","2374.8186657711863","854.4709027998366","3895.1664287425356","0.21936698172757735","0.015886825526772785","1","1","1","1","1","1","100","0.0873360216311807","50","50","0.8733205269122591","0.9538959955912091","0.7927450582333095","0.01353171941778384"
"874","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0.5","1","3000","-1","67.47267477851923","94.31608045763848","0.5239782247646582","100.54547283479238","63.47018346840777","0.558585960193291","0.35261213038004313","21526.68264505019","21768.74041176166","21284.624878338735","1.022744846864349","2397.4115797427035","1331.2555286459421","3463.567630839465","0.3843596171740656","0.01172964103505958","1","1","1","1","1","1","100","0.07732136165704839","50","50","0.8708751713286944","0.9474151360713893","0.7943352065859997","0.012790999069272762"
