"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"S-H006_fine_bias_onset"
"07/03/2026 11:41:09:166 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","ai-regime-bias-mean","human-regime-bias-mean","ai-proportion","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais","mean-regime-bias","human-mean-regime-bias","ai-mean-regime-bias","regime-bias-variance"
"31","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","14.837583580593801","91.50095851632211","0.5083386584240117","91.50095851632211","0","0.5083386584240117","0","1166.5899254770309","1166.5899254770309","0","0","704.1812354835373","704.1812354835373","0","0","0.017380056781677977","0.5083679446679923","0.5083679446679923","0","0.444393283651354","0.444393283651354","0","100","0.08983010028225401","100","0","0.055013986692682655","0.055013986692682655","0","0.007262275705109973"
"32","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","22.4786128341253","89.95298299632381","0.4997387944240212","89.95298299632381","0","0.4997387944240212","0","5538.02626270289","5538.02626270289","0","0","888.3614058245912","888.3614058245912","0","0","0.01598544336309171","1","1","0","1","1","0","100","0.08682592669052543","100","0","0.05821153537190875","0.05821153537190875","0","0.00847831499018209"
"33","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","146","15.123814783480043","95.76807717980087","0.5320448732211159","95.76807717980087","0","0.5320448732211159","0","4915.416348074991","4915.416348074991","0","0","800.6245331434551","800.6245331434551","0","0","0.01543838361706884","1","1","0","1","1","0","100","0.08360183240305062","100","0","0.05817831883778268","0.05817831883778268","0","0.010005761073222633"
"35","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","12.41826569686981","84.76482352303985","0.4709156862391103","84.76482352303985","0","0.4709156862391103","0","645.5214711048726","645.5214711048726","0","0","794.1025482251762","794.1025482251762","0","0","0.021276777332692953","0.13532684253062757","0.13532684253062757","0","0.09701431406991469","0.09701431406991469","0","100","0.08061697492148887","100","0","0.06370447432647008","0.06370447432647008","0","0.008407395112109755"
"36","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","14.35477891707501","80.94119750632012","0.44967331947955624","80.94119750632012","0","0.44967331947955624","0","668.5592769002218","668.5592769002218","0","0","747.9612391577296","747.9612391577296","0","0","0.019275669674964746","0.1423191262602524","0.1423191262602524","0","0.11237285126681455","0.11237285126681455","0","100","0.0869244912719977","100","0","0.05720959199868446","0.05720959199868446","0","0.006898965454539122"
"34","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","18.246363177863145","89.11442851240899","0.49508015840227215","89.11442851240899","0","0.49508015840227215","0","679.6972193702247","679.6972193702247","0","0","804.6064187018886","804.6064187018886","0","0","0.021220771167581143","0.1655919822328158","0.1655919822328158","0","0.11979814624681681","0.11979814624681681","0","100","0.07959195683203642","100","0","0.05779446454015365","0.05779446454015365","0","0.006477823855644826"
"37","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","14.872926336984278","99.99305345664433","0.555516963648024","99.99305345664433","0","0.555516963648024","0","1172.4898502811293","1172.4898502811293","0","0","823.6501454300743","823.6501454300743","0","0","0.01567253929311474","0.48990710488793987","0.48990710488793987","0","0.4483265668540863","0.4483265668540863","0","100","0.07969512727071315","100","0","0.07251294979598535","0.07251294979598535","0","0.008877362219701743"
"38","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","141","29.030327139373256","72.18564550237319","0.4010313639020733","72.18564550237319","0","0.4010313639020733","0","7374.729979402561","7374.729979402561","0","0","818.3818004063855","818.3818004063855","0","0","0.012541842337002063","1","1","0","1","1","0","100","0.08874082982445464","100","0","0.052584966845480204","0.052584966845480204","0","0.0061601935479464985"
"39","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","12.414130466393502","89.00619378812993","0.49447885437849964","89.00619378812993","0","0.49447885437849964","0","648.496943243895","648.496943243895","0","0","830.5048633923855","830.5048633923855","0","0","0.02110091939795322","0.1365004429875408","0.1365004429875408","0","0.09899796216259643","0.09899796216259643","0","100","0.0786214540679647","100","0","0.06761136894075297","0.06761136894075297","0","0.009889045007220688"
"40","100","0.4","0.35","144","5","periodic","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","5","8","1.5","0.3","1","mixed","0.8","0","0","3000","0","16.393228276115906","84.28095404141823","0.46822752245232346","84.28095404141823","0","0.46822752245232346","0","680.6377675987261","680.6377675987261","0","0","692.3253912360658","692.3253912360658","0","0","0.01988259837719286","0.1594374416537774","0.1594374416537774","0","0.1204251783991507","0.1204251783991507","0","100","0.07727539052966192","100","0","0.05573912180191032","0.05573912180191032","0","0.006674081179875953"
