"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"netlogo/coherence_model_tencon.nlogox"
"S-H004_ai_param_robustness"
"07/03/2026 09:11:43:702 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population","coupling-strength","noise-level","perturb-duration","recovery-tolerance","perturbation-regime","perturbation-strength","identity-pull-weight","social-pull-weight","metabolic-rate","shock-multiplier","recovery-rate","fatigue-threshold","fatigue-saturation","fatigue-intensity","cost-decay-rate","fatigue-enabled?","controlled-variance?","selective-identity-pull","human-update-rate","ai-influence-radius","ai-tie-strength-multiplier","ai-noise-multiplier","human-noise-multiplier","coordination-regime","ai-regime-bias-mean","human-regime-bias-mean","ai-proportion","[step]","recovery-time","max-deviation","heading-variance","diversity-index","human-heading-variance","ai-heading-variance","human-diversity-index","ai-diversity-index","mean-cumulative-cost","human-mean-cost","ai-mean-cost","human-ai-cost-ratio","mean-alignment-work","human-mean-alignment-work","ai-mean-alignment-work","human-ai-work-ratio","cost-gini","max-fatigue-level","human-max-fatigue","ai-max-fatigue","mean-fatigue-level","human-mean-fatigue","ai-mean-fatigue","agents-fatigued","initial-coupling-bias-variance","num-humans","num-ais","mean-regime-bias","human-mean-regime-bias","ai-mean-regime-bias","regime-bias-variance"
"32","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","-1","128.69137215291664","69.37845372808772","0.3854358540449318","68.97173148786091","72.00000000000003","0.3831762860436717","0.40000000000000013","3557.110070022209","3614.842824153718","3037.5152828386445","1.190065723974084","1419.137056907431","1445.150724858263","1185.014045349946","1.2195220221474221","0.03101628901696052","1","1","1","1","1","1","100","0.07382675902143597","90","10","1","1","1","0"
"33","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","6","12.346049921082738","36.67416995560263","0.20374538864223682","39.71046844095411","6.397223385952532","0.22061371356085616","0.035540129921958506","25.359804666587866","26.407930967075384","15.926667962200213","1.6580951539738895","1911.5671967714443","2005.0113069061736","1070.570205558885","1.8728442996967847","0.06449810279405188","0","0","0","0","0","0","0","0.09062108753087693","90","10","1","1","1","0"
"35","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","548","77.57151570023517","26.530140876982887","0.14738967153879381","28.548406200558237","9.698146840734506","0.158602256669768","0.05387859355963614","25.068017987916782","26.12837314499304","15.524821574230435","1.6830063405278275","1526.4545369007712","1548.8964634423633","1324.4771980264477","1.1694398859793995","0.06832861584375305","0","0","0","0","0","0","0","0.07717855748213034","90","10","1","1","1","0"
"34","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","498","69.09403965221323","24.782281406131375","0.1376793411451743","26.33977127081442","10.807720042690839","0.14633206261563567","0.06004288912606022","25.635455191613627","26.66674167442114","16.353876846346157","1.6306067316618638","1663.0023969513586","1711.1344520039113","1229.8139014783865","1.3913767359003826","0.06497107677049763","0","0","0","0","0","0","0","0.07828142522557734","90","10","1","1","1","0"
"37","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","308","55.770243800779525","29.78250981445819","0.16545838785810105","32.23002206910293","6.427413037707029","0.17905567816168294","0.03570785020948349","24.928191926551566","25.889910618784178","16.272723696458083","1.5910004435470984","1522.3548665303067","1518.071863035384","1560.9018979846105","0.9725607131335242","0.06536862598561588","0","0","0","0","0","0","0","0.09786250139994376","90","10","1","1","1","0"
"38","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","824","59.44643700869364","55.57938480385143","0.30877436002139685","60.78925003063791","9.33050471576864","0.3377180557257662","0.05183613730982578","25.018302784336843","25.997833958413853","16.202522217643725","1.6045547482788542","1636.7311082858987","1638.5233403942457","1620.6010193107707","1.0110590582567307","0.06258321722364357","0","0","0","0","0","0","0","0.09212589408936853","90","10","1","1","1","0"
"36","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","208","66.24986164382487","23.749114160823115","0.13193952311568397","25.619764422494764","6.986044141854734","0.14233202456941535","0.03881135634363741","25.249433124756347","26.299643220627463","15.79754226191648","1.664793344723543","1688.398741550032","1710.4189778331172","1490.2166150022595","1.1477653386856947","0.06895713107643875","0","0","0","0","0","0","0","0.0780671768465344","90","10","1","1","1","0"
"39","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","232","53.369018883685015","81.67755039713461","0.45376416887297005","88.3216564358104","34.85345581288852","0.49067586908783556","0.1936303100716029","25.210795960234382","26.273172823007776","15.649404195273828","1.6788609007199369","1678.0502654394406","1712.2749570194073","1370.0280412197494","1.249810153881925","0.06725338912821499","0","0","0","0","0","0","0","0.07515516919736706","90","10","1","1","1","0"
"40","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","530","65.90434753138268","34.70701195345026","0.1928167330747237","37.13033824915926","6.193590519596069","0.20627965693977365","0.03440883621997816","25.547583797232022","26.606388166630364","16.018344472647083","1.6609948807171317","1582.6233356487066","1615.773793240029","1284.2692173268024","1.258127012187718","0.06788608031964549","0","0","0","0","0","0","0","0.09607985916220468","90","10","1","1","1","0"
"41","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","190","62.75650224947155","37.48004374145089","0.20822246523028273","40.266433385928224","11.01446683359772","0.22370240769960123","0.061191482408876216","25.690924358513325","26.759650061841928","16.072393028555854","1.664944978280334","1706.8382335536994","1702.4581827028637","1746.2586912112195","0.9749175143815753","0.07335705163997663","0","0","0","0","0","0","0","0.0809323312887903","90","10","1","1","1","0"
"42","100","0.4","0.35","144","5","single","60","0.2","0.5","0.1","1","0.05","500","2000","0.5","0.01","true","false","all","2","8","1.5","0.3","1","entrainment","0.8","0.3","0.1","3000","262","52.53424647495092","49.13180432938511","0.27295446849658395","53.8565207526705","5.264537978541045","0.29920289307039166","0.02924743321411692","25.337856446980606","26.45833884178863","15.253514893708413","1.7345732459802985","1766.378388019151","1841.3306825663265","1091.8077370945855","1.68649719177325","0.07049388626572606","0","0","0","0","0","0","0","0.09327115285589054","90","10","1","1","1","0"
